# 5881
19	607	1
19	737	1
19	781	1
19	841	1
19	896	1
19	1125	1
19	1319	1
19	1350	1
19	1793	1
19	3100	1
19	3647	1
19	4262	1
19	2677	-1
21	1154	1
21	2551	1
21	4089	1
23	24	1
23	40	1
23	41	1
23	43	1
23	44	1
23	55	1
23	60	1
23	65	1
23	66	1
23	78	1
23	81	1
23	101	1
23	108	1
23	143	1
23	145	1
23	201	1
23	203	1
23	205	1
23	222	1
23	237	1
23	277	1
23	295	1
23	297	1
23	310	1
23	315	1
23	318	1
23	325	1
23	328	1
23	353	1
23	370	1
23	394	1
23	397	1
23	434	1
23	498	1
23	504	1
23	531	1
23	542	1
23	613	1
23	656	1
23	680	1
23	727	1
23	748	1
23	775	1
23	787	1
23	789	1
23	814	1
23	825	1
23	826	1
23	845	1
23	851	1
23	887	1
23	899	1
23	924	1
23	925	1
23	945	1
23	979	1
23	994	1
23	1002	1
23	1042	1
23	1047	1
23	1066	1
23	1067	1
23	1087	1
23	1088	1
23	1107	1
23	1154	1
23	1169	1
23	1197	1
23	1227	1
23	1234	1
23	1242	1
23	1249	1
23	1250	1
23	1254	1
23	1259	1
23	1270	1
23	1273	1
23	1283	1
23	1293	1
23	1295	1
23	1304	1
23	1308	1
23	1312	1
23	1317	1
23	1318	1
23	1336	1
23	1337	1
23	1346	1
23	1350	1
23	1358	1
23	1359	1
23	1367	1
23	1371	1
23	1380	1
23	1386	1
23	1388	1
23	1391	1
23	1392	1
23	1393	1
23	1398	1
23	1400	1
23	1401	1
23	1402	1
23	1405	1
23	1406	1
23	1407	1
23	1408	1
23	1414	1
23	1415	1
23	1417	1
23	1427	1
23	1431	1
23	1432	1
23	1436	1
23	1437	1
23	1438	1
23	1439	1
23	1446	1
23	1447	1
23	1450	1
23	1451	1
23	1457	1
23	1459	1
23	1469	1
23	1470	1
23	1476	1
23	1478	1
23	1482	1
23	1487	1
23	1488	1
23	1493	1
23	1494	1
23	1498	1
23	1501	1
23	1502	1
23	1506	1
23	1509	1
23	1511	1
23	1512	1
23	1514	1
23	1515	1
23	1516	1
23	1532	1
23	1543	1
23	1544	1
23	1546	1
23	1550	1
23	1556	1
23	1561	1
23	1564	1
23	1567	1
23	1569	1
23	1577	1
23	1579	1
23	1581	1
23	1590	1
23	1595	1
23	1596	1
23	1599	1
23	1600	1
23	1601	1
23	1602	1
23	1603	1
23	1611	1
23	1618	1
23	1619	1
23	1620	1
23	1624	1
23	1627	1
23	1640	1
23	1644	1
23	1648	1
23	1651	1
23	1657	1
23	1666	1
23	1669	1
23	1675	1
23	1676	1
23	1677	1
23	1685	1
23	1687	1
23	1709	1
23	1710	1
23	1729	1
23	1731	1
23	1734	1
23	1739	1
23	1740	1
23	1743	1
23	1747	1
23	1751	1
23	1753	1
23	1757	1
23	1759	1
23	1768	1
23	1778	1
23	1780	1
23	1782	1
23	1784	1
23	1806	1
23	1818	1
23	1828	1
23	1833	1
23	1841	1
23	1844	1
23	1845	1
23	1847	1
23	1854	1
23	1862	1
23	1864	1
23	1867	1
23	1868	1
23	1872	1
23	1874	1
23	1875	1
23	1881	1
23	1891	1
23	1897	1
23	1902	1
23	1903	1
23	1904	1
23	1905	1
23	1908	1
23	1910	1
23	1917	1
23	1918	1
23	1920	1
23	1923	1
23	1924	1
23	1926	1
23	1928	1
23	1939	1
23	1944	1
23	1949	1
23	1950	1
23	1971	1
23	1974	1
23	1985	1
23	1995	1
23	2010	1
23	2014	1
23	2018	1
23	2029	1
23	2033	1
23	2052	1
23	2059	1
23	2060	1
23	2062	1
23	2064	1
23	2070	1
23	2073	1
23	2086	1
23	2112	1
23	2114	1
23	2119	1
23	2132	1
23	2133	1
23	2134	1
23	2135	1
23	2155	1
23	2161	1
23	2187	1
23	2188	1
23	2199	1
23	2203	1
23	2234	1
23	2237	1
23	2238	1
23	2241	1
23	2251	1
23	2252	1
23	2253	1
23	2269	1
23	2270	1
23	2276	1
23	2288	1
23	2298	1
23	2308	1
23	2309	1
23	2320	1
23	2324	1
23	2328	1
23	2330	1
23	2338	1
23	2356	1
23	2361	1
23	2362	1
23	2377	1
23	2379	1
23	2380	1
23	2383	1
23	2391	1
23	2392	1
23	2394	1
23	2399	1
23	2405	1
23	2410	1
23	2411	1
23	2414	1
23	2417	1
23	2425	1
23	2426	1
23	2430	1
23	2437	1
23	2440	1
23	2444	1
23	2455	1
23	2458	1
23	2459	1
23	2462	1
23	2470	1
23	2479	1
23	2483	1
23	2489	1
23	2493	1
23	2506	1
23	2508	1
23	2517	1
23	2519	1
23	2523	1
23	2524	1
23	2525	1
23	2528	1
23	2540	1
23	2541	1
23	2543	1
23	2569	1
23	2575	1
23	2576	1
23	2580	1
23	2581	1
23	2583	1
23	2588	1
23	2612	1
23	2616	1
23	2634	1
23	2637	1
23	2646	1
23	2647	1
23	2662	1
23	2675	1
23	2683	1
23	2689	1
23	2692	1
23	2694	1
23	2695	1
23	2698	1
23	2701	1
23	2705	1
23	2706	1
23	2709	1
23	2710	1
23	2712	1
23	2718	1
23	2724	1
23	2730	1
23	2743	1
23	2744	1
23	2745	1
23	2753	1
23	2754	1
23	2759	1
23	2762	1
23	2766	1
23	2793	1
23	2797	1
23	2833	1
23	2850	1
23	2851	1
23	2864	1
23	2868	1
23	2878	1
23	2885	1
23	2886	1
23	2888	1
23	2890	1
23	2893	1
23	2895	1
23	2897	1
23	2900	1
23	2901	1
23	2904	1
23	2905	1
23	2919	1
23	2922	1
23	2929	1
23	2936	1
23	2937	1
23	2943	1
23	2953	1
23	2955	1
23	2956	1
23	2963	1
23	2965	1
23	2973	1
23	2976	1
23	3003	1
23	3008	1
23	3011	1
23	3012	1
23	3013	1
23	3016	1
23	3022	1
23	3023	1
23	3028	1
23	3031	1
23	3032	1
23	3041	1
23	3051	1
23	3052	1
23	3053	1
23	3060	1
23	3071	1
23	3072	1
23	3073	1
23	3074	1
23	3075	1
23	3078	1
23	3095	1
23	3096	1
23	3101	1
23	3104	1
23	3105	1
23	3107	1
23	3108	1
23	3109	1
23	3110	1
23	3123	1
23	3124	1
23	3139	1
23	3164	1
23	3166	1
23	3168	1
23	3170	1
23	3184	1
23	3185	1
23	3186	1
23	3187	1
23	3196	1
23	3204	1
23	3205	1
23	3216	1
23	3224	1
23	3225	1
23	3232	1
23	3257	1
23	3258	1
23	3259	1
23	3274	1
23	3279	1
23	3286	1
23	3294	1
23	3300	1
23	3302	1
23	3307	1
23	3308	1
23	3309	1
23	3319	1
23	3320	1
23	3326	1
23	3330	1
23	3340	1
23	3341	1
23	3342	1
23	3349	1
23	3352	1
23	3353	1
23	3358	1
23	3373	1
23	3379	1
23	3381	1
23	3383	1
23	3388	1
23	3400	1
23	3402	1
23	3404	1
23	3406	1
23	3407	1
23	3412	1
23	3413	1
23	3427	1
23	3428	1
23	3429	1
23	3430	1
23	3475	1
23	3476	1
23	3484	1
23	3486	1
23	3492	1
23	3504	1
23	3512	1
23	3513	1
23	3514	1
23	3515	1
23	3516	1
23	3527	1
23	3528	1
23	3529	1
23	3530	1
23	3531	1
23	3545	1
23	3558	1
23	3562	1
23	3574	1
23	3587	1
23	3588	1
23	3589	1
23	3590	1
23	3593	1
23	3615	1
23	3616	1
23	3619	1
23	3626	1
23	3638	1
23	3643	1
23	3644	1
23	3645	1
23	3646	1
23	3653	1
23	3657	1
23	3661	1
23	3669	1
23	3675	1
23	3676	1
23	3703	1
23	3704	1
23	3705	1
23	3708	1
23	3710	1
23	3716	1
23	3718	1
23	3719	1
23	3724	1
23	3728	1
23	3729	1
23	3731	1
23	3756	1
23	3775	1
23	3786	1
23	3803	1
23	3804	1
23	3805	1
23	3812	1
23	3842	1
23	3852	1
23	3861	1
23	3863	1
23	3864	1
23	3873	1
23	3874	1
23	3882	1
23	3889	1
23	3891	1
23	3905	1
23	3923	1
23	3937	1
23	3938	1
23	3939	1
23	3940	1
23	3941	1
23	3956	1
23	3957	1
23	3969	1
23	3973	1
23	3982	1
23	3994	1
23	3998	1
23	4009	1
23	4019	1
23	4087	1
23	4091	1
23	4096	1
23	4097	1
23	4099	1
23	4102	1
23	4111	1
23	4112	1
23	4141	1
23	4150	1
23	4161	1
23	4169	1
23	4172	1
23	4179	1
23	4201	1
23	4215	1
23	4221	1
23	4227	1
23	4236	1
23	4237	1
23	4239	1
23	4249	1
23	4257	1
23	4301	1
23	4311	1
23	4312	1
23	4324	1
23	4328	1
23	4337	1
23	4341	1
23	4360	1
23	4366	1
23	4377	1
23	4378	1
23	4389	1
23	4393	1
23	4403	1
23	4416	1
23	4427	1
23	4428	1
23	4434	1
23	4439	1
23	4444	1
23	4472	1
23	4476	1
23	4482	1
23	4509	1
23	4511	1
23	4512	1
23	4513	1
23	4515	1
23	4516	1
23	4517	1
23	4543	1
23	4546	1
23	4579	1
23	4581	1
23	4589	1
23	4627	1
23	4631	1
23	4632	1
23	4633	1
23	4692	1
23	4695	1
23	4705	1
23	4722	1
23	4723	1
23	4727	1
23	4737	1
23	4738	1
23	4743	1
23	4750	1
23	4752	1
23	4759	1
23	4760	1
23	4764	1
23	4765	1
23	4776	1
23	4777	1
23	4778	1
23	4784	1
23	4795	1
23	4826	1
23	4860	1
23	4873	1
23	4874	1
23	4886	1
23	4894	1
23	4918	1
23	4922	1
23	4923	1
23	4927	1
23	4929	1
23	4946	1
23	4947	1
23	4948	1
23	4949	1
23	4959	1
23	4976	1
23	4993	1
23	4994	1
23	4998	1
23	5030	1
23	5035	1
23	5036	1
23	5037	1
23	5038	1
23	5041	1
23	5042	1
23	5055	1
23	5056	1
23	5114	1
23	5136	1
23	5141	1
23	5147	1
23	5148	1
23	5149	1
23	5156	1
23	5157	1
23	5167	1
23	5175	1
23	5176	1
23	5195	1
23	5250	1
23	5251	1
23	5314	1
23	5333	1
23	5351	1
23	5370	1
23	5377	1
23	5378	1
23	5396	1
23	5405	1
23	5406	1
23	5407	1
23	5435	1
23	5436	1
23	5451	1
23	5462	1
23	5463	1
23	5473	1
23	5475	1
23	5485	1
23	5488	1
23	5495	1
23	5505	1
23	5510	1
23	5539	1
23	5540	1
23	5574	1
23	5582	1
23	5583	1
23	5594	1
23	5600	1
23	5625	1
23	5634	1
23	5635	1
23	5655	1
23	5662	1
23	5670	1
23	5678	1
23	5690	1
23	5691	1
23	5702	1
23	5707	1
23	5709	1
23	5717	1
23	5724	1
23	5727	1
23	5729	1
23	5730	1
23	5742	1
23	5743	1
23	5753	1
23	5756	1
23	5760	1
23	5761	1
23	5764	1
23	5765	1
23	5768	1
23	5771	1
23	5776	1
23	5778	1
23	5793	1
23	5794	1
23	5796	1
23	5798	1
23	5800	1
23	5801	1
23	5802	1
23	5806	1
23	5807	1
23	5808	1
23	5809	1
23	5813	1
23	5822	1
23	5835	1
23	5836	1
23	5841	1
23	5854	1
23	5855	1
23	5856	1
23	5858	1
23	5870	1
23	5872	1
23	5873	1
23	5874	1
23	5879	1
23	5880	1
23	407	-1
23	1344	-1
23	2008	-1
23	2535	-1
23	3816	-1
23	4131	-1
23	5123	-1
23	5452	-1
23	5677	-1
23	5868	-1
24	25	1
24	30	1
24	36	1
24	53	1
24	69	1
24	159	1
24	194	1
24	328	1
24	434	1
24	442	1
24	627	1
24	789	1
24	1169	1
24	1180	1
24	1394	1
24	1397	1
24	1510	1
24	1516	1
24	1564	1
24	1601	1
24	1691	1
24	1705	1
24	1706	1
24	1764	1
24	1767	1
24	1777	1
24	1781	1
24	1791	1
24	1889	1
24	2019	1
24	3345	1
24	3491	1
25	26	1
25	52	1
25	98	1
25	107	1
25	176	1
25	194	1
25	256	1
25	629	1
25	764	1
25	1294	1
25	1337	1
25	2933	1
26	27	1
26	1337	-1
27	28	1
27	43	1
27	52	1
27	77	1
27	81	1
27	82	1
27	101	1
27	108	1
27	123	1
27	178	1
27	194	1
27	200	1
27	254	1
27	264	1
27	353	1
27	585	1
27	794	1
27	1169	1
27	1308	1
27	740	-1
28	34	1
28	35	1
28	58	1
28	127	1
28	132	1
28	180	1
28	270	1
28	271	1
28	274	1
28	369	1
28	637	1
29	50	1
29	280	1
29	499	1
29	618	1
29	686	1
29	855	1
29	2944	1
29	3647	-1
32	60	1
32	66	1
32	145	1
32	321	1
32	343	1
32	386	1
32	388	1
32	489	1
32	1002	1
32	1461	1
32	1942	1
32	1990	1
32	2199	1
32	2956	1
32	3347	1
32	3479	1
32	4071	1
32	4131	1
32	4183	1
32	4393	1
32	5031	1
32	5141	1
32	5159	1
32	5595	1
32	5741	1
32	5796	1
32	5822	1
32	5838	1
32	5858	1
35	58	1
35	86	1
36	44	1
36	48	1
36	49	1
36	50	1
36	54	1
36	59	1
36	60	1
36	61	1
36	63	1
36	73	1
36	78	1
36	89	1
36	95	1
36	97	1
36	98	1
36	105	1
36	106	1
36	109	1
36	115	1
36	119	1
36	120	1
36	123	1
36	124	1
36	130	1
36	158	1
36	159	1
36	186	1
36	212	1
